message_ID	human_readable_creation_date	creation_date	text	user_ID	user_creation_date	user_name	user_screen_name
1171973734162403328	2019-09-12 02:28:07	1568255287.0	RT @willchamberlain: @GenFlynn @JackPosobiec @SidneyPowell1 @adamgoldmanNYT Powell pointed out a number of missing documents and Brady fail…	932816724595941376	1511235812.0	Bamamama	BamamamaDixie
1171973751933681666	2019-09-12 02:28:11	1568255291.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	567819819	1335836216.0	Nana Bubbie 🇮🇱	NanaBubbie
1171973755784114176	2019-09-12 02:28:12	1568255292.0	RT @cozimaguy: Tom Brady Responds to Antonio Brown’s Rape Accusations https://t.co/Y3IX8vdBtK	16472328	1222456037.0	Fred Sox	RealFredSox
1171973790328348675	2019-09-12 02:28:20	1568255300.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	238455300	1295071647.0	Laura J	laurabjenkins
1171973791347396608	2019-09-12 02:28:20	1568255300.0	@KCiantar3 @DrewskInTheD @SexyTroopLover And Falcons choked is the dumbest fucking excuse ever. Maybe Brady and his… https://t.co/EbsZj6PrSC	1171968096908668928	1568253949.0	barryisaretard	barryisaretard1
1171973815691337728	2019-09-12 02:28:26	1568255306.0	RT @AnthonyWebster_: A live look at people who call Brady a system qb https://t.co/5BwydtpK1E	1168366321710620673	1567395229.0	Zack Jensen	yungzack24
1171973846188118017	2019-09-12 02:28:33	1568255313.0	RT @rossramsgolf: Ross wins tonight vs Northwest on back 9 of Circling Hills 174-242. Nick Chernock posted his 2nd straight 39 on a much to…	843168304369950726	1489861963.0	RHS Athletics	RossRamsAD
1171973849354854400	2019-09-12 02:28:34	1568255314.0	@TAGHeuer You still backing Tom Brady.. he thinks rape is a joke today.	899712288076312581	1503343100.0	HollywoodRonxxx	heman292000
1171973852307570689	2019-09-12 02:28:35	1568255315.0	RT @TsMadisonatl1: Look at this Bitch... edges gone.... eyelashes gone... eyes sunk in drinking aloe water with darkskinned GUMS and whole…	1638072348	1375367184.0	koidei ﾓ ｿ	MileysKoi
1171973879100792832	2019-09-12 02:28:41	1568255321.0	RT @TougalooCollege: Read about Tougaloo College student Enleyona Weir who has a major connection with St. Elmo Brady, the first African Am…	2183827692	1383982949.0	Emmanuel Klutse	didierklutse99
1171973882762452993	2019-09-12 02:28:42	1568255322.0	RT @TheLastRefuge2: Court Unseals Flynn Brady Motion – 40 Items Requested by Flynn Defense… https://t.co/dUak9AljA0 https://t.co/EDw1NMU6uW	107288394	1264128666.0	Martin	SaveTheseDogs
1171973880954728448	2019-09-12 02:28:42	1568255322.0	RT @SaraCarterDC: .@SidneyPowell1 is requesting a trove of documents, recording, notes and government communications. Read Here: Brady Requ…	1044079991825321984	1537763042.0	Judi Murphy	JudiMur22136178
1171973880942145541	2019-09-12 02:28:42	1568255322.0	RT @SaraCarterDC: .@SidneyPowell1 is requesting a trove of documents, recording, notes and government communications. Read Here: Brady Requ…	1097678945514913794	1550542029.0	Melissa	Melissa39965130
1171973913787731968	2019-09-12 02:28:49	1568255329.0	RT @davidbcrumbs: The prosecution of @GenFlynn should be dismissed because of egregious govt misconduct and their stunning Brady violations…	757642475523698688	1469471017.0	♥️♥️ Neena ♥️♥️ 🚂🚃🌬	Mom3CCC
1171973917973655552	2019-09-12 02:28:50	1568255330.0	"RT @branded_sports: Antonio Brown, Brady and Gisele having a nice dinner at home.

Brady checks twitter:  “Antonio Brown accused of sexual…"	1556021101	1372522061.0	Trenton Thome	Trenton_Thome
1171973918824878080	2019-09-12 02:28:51	1568255331.0	"RT @thetrumpologist: Friendly Reminder:

🇺🇸 Carter Page - free man
🇺🇸 George Papa- 10 day perjury trap. Now telling all!
🇺🇸 Flynn- soon to…"	519869487	1331331306.0	American	LATrumpeter
1171973926156689409	2019-09-12 02:28:52	1568255332.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	3951944656	1444789610.0	Shar	sharppb13
1171973946020966400	2019-09-12 02:28:57	1568255337.0	RT @willchamberlain: @GenFlynn @JackPosobiec @SidneyPowell1 Context: on August 30th @SidneyPowell1 filed a bombshell motion to have the pro…	932816724595941376	1511235812.0	Bamamama	BamamamaDixie
1171973951679074304	2019-09-12 02:28:58	1568255338.0	it ain’t nice when a thug nigga cry 🥴	2856591876	1413371381.0	Marlo	demarlon_brady
1171973957622349824	2019-09-12 02:29:00	1568255340.0	RT @cozimaguy: Tom Brady Responds to Antonio Brown’s Rape Accusations https://t.co/Y3IX8vdBtK	2440027230	1397309916.0	Viral Sports	ViraIVine
1171973977285283841	2019-09-12 02:29:05	1568255345.0	@Techno_Fog @KerriKupecDOJ I think DOJ already said that - there were some messages that weren't captured by archiv… https://t.co/48ltZAdGOD	14362404	1207932309.0	Brad Heath	bradheath
1171973984839188482	2019-09-12 02:29:06	1568255346.0	RT @SaraCarterDC: .@SidneyPowell1 is requesting a trove of documents, recording, notes and government communications. Read Here: Brady Requ…	828983400396632064	1486480019.0	EffinBartIt	EffinBartIt
1171973988932837378	2019-09-12 02:29:07	1568255347.0	"RT @SexyTroopLover: Cheated

Cheated

Cheated

Malcolm Butler

Falcons choked

Dee Ford

Not 1 ring won because Brady dominated. https://t.…"	941273032517144576	1513251953.0	Mc gusto	Mrupandgo_
1171973999980662784	2019-09-12 02:29:10	1568255350.0	RT @PlayoffMarkelle: Tom Brady in the locker room trying to calm down Antonio Brown https://t.co/k1lM5MODT3	1878056917	1379478635.0	Erikk	Erikk_Anderson
1171973999838081025	2019-09-12 02:29:10	1568255350.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	1905026599	1380132534.0	☘️LuckyLynn🍀#PatriotPodcast2020🇺🇸💲	RatnerLynn
1171974001234759680	2019-09-12 02:29:10	1568255350.0	@mo__con @kguregian He knows he screwed now . Greedy bastard watched Antonio make a mockery out of an organization… https://t.co/BRQdrOlDsg	916749371781378048	1507405057.0	david kolich	Kleebee2
1171974004502159361	2019-09-12 02:29:11	1568255351.0	RT @emptywheel: Sullivan: Let's assume that's true. This was raised by previous counsel. I thought, I'm going to force you to be sentencing…	954380313299439621	1516376973.0	@nancyredmondhuff	nancyredmondhu1
1171974028715810816	2019-09-12 02:29:17	1568255357.0	RT @ConanOBrien: Actor Matthew McConaughey is now a professor at the University of Texas. That means, sometime this semester, someone's gon…	751636068	1344707097.0	Brady Aker	Brady_Aker
1171974044335464449	2019-09-12 02:29:21	1568255361.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	4071754307	1446168299.0	The Coup Failed	Trumpwatcher
1171974048433287168	2019-09-12 02:29:22	1568255362.0	@gimmesomeloki @zythophiliac @againstsodomy @Matt_Clough @chosenbygod17 @imkimaaron @InfinitmVeritum @rjmx… https://t.co/Z8O1q1yuf5	867858051713380352	1495748458.0	AThird Way	A_3rdWay
1171974050391965696	2019-09-12 02:29:22	1568255362.0	Met Greg Brady tonight (actor Barry Williams). He is in Baltimore to throw out the first pitch tomorrow at the Dodg… https://t.co/ORhxXTJjGB	1053478816381837312	1540003897.0	James Danny Beall I❤🇺🇸and⚾and🙏	JamesDBeall1
1171974060827451393	2019-09-12 02:29:24	1568255364.0	RT @rising_serpent: Gen Flynn passed a polygraph in 2016 and had his security clearance renewed. DNI James Clapper refused to assist in the…	891292181000007682	1501335590.0	LGSmith	Ligets0u812
1171974066305150976	2019-09-12 02:29:26	1568255366.0	RT @BruceMurrayNFL: Week 2 picks made with @Brady_Quinn. Can the Mighty Quinn erase his one game deficit? Stay tuned! https://t.co/k726G1Ro…	2756533369	1408742164.0	Zachary Weigelt	KChiefsNATION
1171974074492497920	2019-09-12 02:29:28	1568255368.0	RT @davidbcrumbs: The prosecution of @GenFlynn should be dismissed because of egregious govt misconduct and their stunning Brady violations…	3186976700	1430940084.0	Name cannot be blank	IsraelStuartone
1171974104217464832	2019-09-12 02:29:35	1568255375.0	RT @WeTalkSportGood: “Gardner Minshew will be the next Tom Brady.” -@Dom_Viz live on @12ozSports now. What do you think will Minshew be the…	872250947774369793	1496795806.0	12oz Sports Radio	12ozSports
1171974141164933120	2019-09-12 02:29:44	1568255384.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	1001993927908409346	1527728943.0	Tina	Tina64593924
1171974159695413248	2019-09-12 02:29:48	1568255388.0	"RT @SexyTroopLover: Cheated

Cheated

Cheated

Malcolm Butler

Falcons choked

Dee Ford

Not 1 ring won because Brady dominated. https://t.…"	2830950276	1411613506.0	Gus Tavo	Sainttavo
1171974178322255872	2019-09-12 02:29:52	1568255392.0	RT @KingJosiah54: Belichick and Brady sending Antonio Brown back to the Raiders https://t.co/fXUum2VRSt	139452182	1272820496.0	lil bill	Randick_
1171974181451390976	2019-09-12 02:29:53	1568255393.0	RT @HPUmensgolf: Did you know??? Not ☝️ (@natedetemple) but ✌️(@Maye_TJ) of our guys have made it on @SportsCenter !!! #SCTop10 #TBT #RollP…	2319593564	1391118695.0	Coach Gregor	Brady_Gregor
1171974180448997377	2019-09-12 02:29:53	1568255393.0	RT @SaraCarterDC: .@SidneyPowell1 is requesting a trove of documents, recording, notes and government communications. Read Here: Brady Requ…	820278083592785921	1484404509.0	Anita Didomenico⭐⭐⭐	AnitaDidomenic1
1171974181866655744	2019-09-12 02:29:53	1568255393.0	His name is Brady. Like The Brady bunch. https://t.co/KzAbpUupEZ	1144626323693953025	1561735156.0	Mike	JohnMic93707886
1171974182999117824	2019-09-12 02:29:54	1568255394.0	RT @davidbcrumbs: The prosecution of @GenFlynn should be dismissed because of egregious govt misconduct and their stunning Brady violations…	728524794	1343745428.0	me	goldenpanther12
1171974209523740672	2019-09-12 02:30:00	1568255400.0	.@ZRegelin caught up with senior OT @BAiello66 about that touchdown vs Nevada. It was his first-ever touchdown in a… https://t.co/NvraXiLcLW	21803740	1235512903.0	Matt Prehm	MattPrehm
1171974213089005568	2019-09-12 02:30:01	1568255401.0	RT @TsMadisonatl1: Look at this Bitch... edges gone.... eyelashes gone... eyes sunk in drinking aloe water with darkskinned GUMS and whole…	269929313	1300731446.0	Trinity Antoinette 	SUGARRUSHH_
1171974215903219712	2019-09-12 02:30:01	1568255401.0	RT @IcyBook: I'm not one to post porn on the timeline but I just couldn't resist 😭😍 https://t.co/JFpnBxxbzx	2993659693	1422032901.0	sabby dabs	sabreena_brady
1171974220613636096	2019-09-12 02:30:03	1568255403.0	RT @emptywheel: Van Grack: Govt intends to respond to allegations, like to make a few points. Court's standing BRady order has been guideli…	954380313299439621	1516376973.0	@nancyredmondhuff	nancyredmondhu1
1171974252225916929	2019-09-12 02:30:10	1568255410.0	RT @Friedesigns: Always pumped to paint for my hometown junior team @OkotoksOilers Mask for Brady Parker,  side inlays replicated from his…	3300910321	1438202808.0	Brad. Robson	BradRobson53
1171974291354730496	2019-09-12 02:30:19	1568255419.0	RT @Tucker_TnL: Was going back through the game film, and this ball traveled 50.9 yards in the air, longer than any ball Brady threw last s…	2741329223	1407890810.0	otank	O_N_Tank
1171974301970567168	2019-09-12 02:30:22	1568255422.0	#nowplaying @DickRebelRadio One and Only by Brady Watson https://t.co/52DEZiUwbT https://t.co/8jTOPVwtZJ	905860377950527492	1504808918.0	Dick Rebel Radio	DickRebelRadio
1171974323722080256	2019-09-12 02:30:27	1568255427.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	625768799	1341339612.0	Suzie Martinson ⭐️⭐️⭐️	SuzieMartinson
1171974327610335235	2019-09-12 02:30:28	1568255428.0	RT @Zac_Person: When the saints take Joe Brady back and draft Joe Burrow as Brees’ successor and we realize that it was all part of the mas…	1166164524963155970	1566870274.0	Teddy	Teddywebb07
1171974335600496641	2019-09-12 02:30:30	1568255430.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	464950499	1326657934.0	nannid62	nannid62
1171974338053955584	2019-09-12 02:30:31	1568255431.0	RT @PlayoffMarkelle: Tom Brady in the locker room trying to calm down Antonio Brown https://t.co/k1lM5MODT3	150180655	1275294961.0	mack daddy	itsmackenzie011
1171974342546034688	2019-09-12 02:30:32	1568255432.0	@Wirtjogets2yell @ChiquiPelaez @trevor_brady why isn't it stopped at the gate? is he smuggling it in body cavities?	2330749208	1391715220.0	Jake	rsltid78
1171974360615313408	2019-09-12 02:30:36	1568255436.0	@BruceMurrayNFL @Brady_Quinn No	436667566	1323865375.0	bryan clark	steelerbryan
1171974367296806912	2019-09-12 02:30:38	1568255438.0	RT @TsMadisonatl1: Look at this Bitch... edges gone.... eyelashes gone... eyes sunk in drinking aloe water with darkskinned GUMS and whole…	330669870	1309996516.0	cozygurl	flygurlkay_
1171974368664137734	2019-09-12 02:30:38	1568255438.0	RT @MySportsUpdate: Just heard this insane stat from @wingoz: Since 2013, Tom Brady has as many regular season losses in Miami as he does i…	371433775	1315688786.0	Sniper P	therealshreybae
1171974378197790721	2019-09-12 02:30:40	1568255440.0	RT @TsMadisonatl1: Look at this Bitch... edges gone.... eyelashes gone... eyes sunk in drinking aloe water with darkskinned GUMS and whole…	1047617286629203968	1538606399.0	🍫💖MarCoCo🍫💖	Whorpio98
1171974385122590720	2019-09-12 02:30:42	1568255442.0	RT @OldManBrees: Y’all wanna see a black man guilty of rape so bad because Tom Brady rapes your franchise every year.....rethink your value…	382417708	1317345983.0	Nikko A Raftes	Nraftes3
1171974387647602688	2019-09-12 02:30:42	1568255442.0	RT @SaraCarterDC: #BREAKING FLYNN Development @SidneyPowell1 Flynn's Motion To Compel Brady Material Unsealed: Flynn Took Polygraph In 2016…	791452278846812164	1477531902.0	Del!a 💎	TheDeliaAspect
1171974391850098690	2019-09-12 02:30:43	1568255443.0	RT @sh6wt: When Meredith Grey said, “I make no apologies for how I chose to repair what you broke” I felt that and it will always stick wit…	2993659693	1422032901.0	sabby dabs	sabreena_brady
1171974398393430017	2019-09-12 02:30:45	1568255445.0	RT @tracybeanz: As an example, tell Flynn he should just believe the government- that they are telling him the truth about the Brady materi…	1619726174	1374737522.0	JLR⭐️⭐️⭐️	jlrjrtx
